snapshot_id,department_id,department_name,branch_id,snapshot_datetime,occupied_beds,total_beds,occupancy_rate
1668,12,General Medicine,2,2025-11-01 08:00:00,2,50,4.0
1669,13,Cardiology,3,2025-11-01 08:00:00,7,27,25.93
1670,14,Oncology,3,2025-11-01 08:00:00,9,14,64.29
1671,15,Orthopedics,3,2025-11-01 08:00:00,3,27,11.11
1672,16,Pediatrics,3,2025-11-01 08:00:00,4,21,19.05
1673,17,Emergency,3,2025-11-01 08:00:00,1,45,2.22
1674,18,General Medicine,3,2025-11-01 08:00:00,2,45,4.44
1675,1,Cardiology,1,2025-11-02 08:00:00,8,37,21.62
1676,2,Oncology,1,2025-11-02 08:00:00,10,20,50.0
1677,3,Orthopedics,1,2025-11-02 08:00:00,5,37,13.51
1678,4,Pediatrics,1,2025-11-02 08:00:00,3,30,10.0
1679,5,Emergency,1,2025-11-02 08:00:00,0,62,0.0
1680,6,General Medicine,1,2025-11-02 08:00:00,3,62,4.84
1681,7,Cardiology,2,2025-11-02 08:00:00,5,30,16.67
1682,8,Oncology,2,2025-11-02 08:00:00,10,16,62.5
1683,9,Orthopedics,2,2025-11-02 08:00:00,3,30,10.0
1684,10,Pediatrics,2,2025-11-02 08:00:00,4,24,16.67
1685,11,Emergency,2,2025-11-02 08:00:00,0,50,0.0
1686,12,General Medicine,2,2025-11-02 08:00:00,3,50,6.0
1687,13,Cardiology,3,2025-11-02 08:00:00,4,27,14.81
1688,14,Oncology,3,2025-11-02 08:00:00,8,14,57.14
1689,15,Orthopedics,3,2025-11-02 08:00:00,4,27,14.81
1690,16,Pediatrics,3,2025-11-02 08:00:00,3,21,14.29
1691,17,Emergency,3,2025-11-02 08:00:00,2,45,4.44
1692,18,General Medicine,3,2025-11-02 08:00:00,2,45,4.44
1693,1,Cardiology,1,2025-11-03 08:00:00,6,37,16.22
1694,2,Oncology,1,2025-11-03 08:00:00,7,20,35.0
1695,3,Orthopedics,1,2025-11-03 08:00:00,5,37,13.51
1696,4,Pediatrics,1,2025-11-03 08:00:00,3,30,10.0
1697,5,Emergency,1,2025-11-03 08:00:00,1,62,1.61
1698,6,General Medicine,1,2025-11-03 08:00:00,4,62,6.45
1699,7,Cardiology,2,2025-11-03 08:00:00,5,30,16.67
1700,8,Oncology,2,2025-11-03 08:00:00,8,16,50.0
1701,9,Orthopedics,2,2025-11-03 08:00:00,3,30,10.0
1702,10,Pediatrics,2,2025-11-03 08:00:00,5,24,20.83
1703,11,Emergency,2,2025-11-03 08:00:00,2,50,4.0
1704,12,General Medicine,2,2025-11-03 08:00:00,3,50,6.0
1705,13,Cardiology,3,2025-11-03 08:00:00,4,27,14.81
1706,14,Oncology,3,2025-11-03 08:00:00,8,14,57.14
1707,15,Orthopedics,3,2025-11-03 08:00:00,4,27,14.81
1708,16,Pediatrics,3,2025-11-03 08:00:00,4,21,19.05
1709,17,Emergency,3,2025-11-03 08:00:00,3,45,6.67
1710,18,General Medicine,3,2025-11-03 08:00:00,1,45,2.22
1711,1,Cardiology,1,2025-11-04 08:00:00,4,37,10.81
1712,2,Oncology,1,2025-11-04 08:00:00,8,20,40.0
1713,3,Orthopedics,1,2025-11-04 08:00:00,4,37,10.81
1714,4,Pediatrics,1,2025-11-04 08:00:00,4,30,13.33
1715,5,Emergency,1,2025-11-04 08:00:00,1,62,1.61
1716,6,General Medicine,1,2025-11-04 08:00:00,4,62,6.45
1717,7,Cardiology,2,2025-11-04 08:00:00,6,30,20.0
1718,8,Oncology,2,2025-11-04 08:00:00,7,16,43.75
1719,9,Orthopedics,2,2025-11-04 08:00:00,4,30,13.33
1720,10,Pediatrics,2,2025-11-04 08:00:00,4,24,16.67
1721,11,Emergency,2,2025-11-04 08:00:00,1,50,2.0
1722,12,General Medicine,2,2025-11-04 08:00:00,3,50,6.0
1723,13,Cardiology,3,2025-11-04 08:00:00,3,27,11.11
1724,14,Oncology,3,2025-11-04 08:00:00,6,14,42.86
1725,15,Orthopedics,3,2025-11-04 08:00:00,5,27,18.52
1726,16,Pediatrics,3,2025-11-04 08:00:00,2,21,9.52
1727,17,Emergency,3,2025-11-04 08:00:00,3,45,6.67
1728,18,General Medicine,3,2025-11-04 08:00:00,1,45,2.22
1729,1,Cardiology,1,2025-11-05 08:00:00,7,37,18.92
1730,2,Oncology,1,2025-11-05 08:00:00,6,20,30.0
1731,3,Orthopedics,1,2025-11-05 08:00:00,3,37,8.11
1732,4,Pediatrics,1,2025-11-05 08:00:00,6,30,20.0
1733,5,Emergency,1,2025-11-05 08:00:00,2,62,3.23
1734,6,General Medicine,1,2025-11-05 08:00:00,4,62,6.45
1735,7,Cardiology,2,2025-11-05 08:00:00,7,30,23.33
1736,8,Oncology,2,2025-11-05 08:00:00,6,16,37.5
1737,9,Orthopedics,2,2025-11-05 08:00:00,4,30,13.33
1738,10,Pediatrics,2,2025-11-05 08:00:00,5,24,20.83
1739,11,Emergency,2,2025-11-05 08:00:00,2,50,4.0
1740,12,General Medicine,2,2025-11-05 08:00:00,6,50,12.0
1741,13,Cardiology,3,2025-11-05 08:00:00,3,27,11.11
1742,14,Oncology,3,2025-11-05 08:00:00,6,14,42.86
1743,15,Orthopedics,3,2025-11-05 08:00:00,6,27,22.22
1744,16,Pediatrics,3,2025-11-05 08:00:00,4,21,19.05
1745,17,Emergency,3,2025-11-05 08:00:00,1,45,2.22
1746,18,General Medicine,3,2025-11-05 08:00:00,1,45,2.22
1747,1,Cardiology,1,2025-11-06 08:00:00,8,37,21.62
1748,2,Oncology,1,2025-11-06 08:00:00,7,20,35.0
1749,3,Orthopedics,1,2025-11-06 08:00:00,2,37,5.41
1750,4,Pediatrics,1,2025-11-06 08:00:00,7,30,23.33
1751,5,Emergency,1,2025-11-06 08:00:00,3,62,4.84
1752,6,General Medicine,1,2025-11-06 08:00:00,3,62,4.84
1753,7,Cardiology,2,2025-11-06 08:00:00,7,30,23.33
1754,8,Oncology,2,2025-11-06 08:00:00,7,16,43.75
1755,9,Orthopedics,2,2025-11-06 08:00:00,3,30,10.0
1756,10,Pediatrics,2,2025-11-06 08:00:00,7,24,29.17
1757,11,Emergency,2,2025-11-06 08:00:00,3,50,6.0
1758,12,General Medicine,2,2025-11-06 08:00:00,4,50,8.0
1759,13,Cardiology,3,2025-11-06 08:00:00,4,27,14.81
1760,14,Oncology,3,2025-11-06 08:00:00,6,14,42.86
1761,15,Orthopedics,3,2025-11-06 08:00:00,4,27,14.81
1762,16,Pediatrics,3,2025-11-06 08:00:00,5,21,23.81
1763,17,Emergency,3,2025-11-06 08:00:00,1,45,2.22
1764,18,General Medicine,3,2025-11-06 08:00:00,1,45,2.22
1765,1,Cardiology,1,2025-11-07 08:00:00,8,37,21.62
1766,2,Oncology,1,2025-11-07 08:00:00,7,20,35.0
1767,3,Orthopedics,1,2025-11-07 08:00:00,3,37,8.11
1768,4,Pediatrics,1,2025-11-07 08:00:00,10,30,33.33
1769,5,Emergency,1,2025-11-07 08:00:00,3,62,4.84
1770,6,General Medicine,1,2025-11-07 08:00:00,2,62,3.23
1771,7,Cardiology,2,2025-11-07 08:00:00,7,30,23.33
1772,8,Oncology,2,2025-11-07 08:00:00,6,16,37.5
1773,9,Orthopedics,2,2025-11-07 08:00:00,3,30,10.0
1774,10,Pediatrics,2,2025-11-07 08:00:00,10,24,41.67
1775,11,Emergency,2,2025-11-07 08:00:00,3,50,6.0
1776,12,General Medicine,2,2025-11-07 08:00:00,2,50,4.0
1777,13,Cardiology,3,2025-11-07 08:00:00,4,27,14.81
1778,14,Oncology,3,2025-11-07 08:00:00,5,14,35.71
1779,15,Orthopedics,3,2025-11-07 08:00:00,5,27,18.52
1780,16,Pediatrics,3,2025-11-07 08:00:00,3,21,14.29
1781,17,Emergency,3,2025-11-07 08:00:00,2,45,4.44
1782,18,General Medicine,3,2025-11-07 08:00:00,1,45,2.22
1783,1,Cardiology,1,2025-11-08 08:00:00,7,37,18.92
1784,2,Oncology,1,2025-11-08 08:00:00,8,20,40.0
1785,3,Orthopedics,1,2025-11-08 08:00:00,4,37,10.81
1786,4,Pediatrics,1,2025-11-08 08:00:00,10,30,33.33
1787,5,Emergency,1,2025-11-08 08:00:00,3,62,4.84
1788,6,General Medicine,1,2025-11-08 08:00:00,0,62,0.0
1789,7,Cardiology,2,2025-11-08 08:00:00,7,30,23.33
1790,8,Oncology,2,2025-11-08 08:00:00,8,16,50.0
1791,9,Orthopedics,2,2025-11-08 08:00:00,2,30,6.67
1792,10,Pediatrics,2,2025-11-08 08:00:00,8,24,33.33
1793,11,Emergency,2,2025-11-08 08:00:00,0,50,0.0
1794,12,General Medicine,2,2025-11-08 08:00:00,2,50,4.0
1795,13,Cardiology,3,2025-11-08 08:00:00,5,27,18.52
1796,14,Oncology,3,2025-11-08 08:00:00,5,14,35.71
1797,15,Orthopedics,3,2025-11-08 08:00:00,5,27,18.52
1798,16,Pediatrics,3,2025-11-08 08:00:00,2,21,9.52
1799,17,Emergency,3,2025-11-08 08:00:00,2,45,4.44
1800,18,General Medicine,3,2025-11-08 08:00:00,1,45,2.22
1801,1,Cardiology,1,2025-11-09 08:00:00,5,37,13.51
1802,2,Oncology,1,2025-11-09 08:00:00,7,20,35.0
1803,3,Orthopedics,1,2025-11-09 08:00:00,4,37,10.81
1804,4,Pediatrics,1,2025-11-09 08:00:00,13,30,43.33
1805,5,Emergency,1,2025-11-09 08:00:00,5,62,8.06
1806,6,General Medicine,1,2025-11-09 08:00:00,0,62,0.0
1807,7,Cardiology,2,2025-11-09 08:00:00,8,30,26.67
1808,8,Oncology,2,2025-11-09 08:00:00,8,16,50.0
1809,9,Orthopedics,2,2025-11-09 08:00:00,2,30,6.67
1810,10,Pediatrics,2,2025-11-09 08:00:00,8,24,33.33
1811,11,Emergency,2,2025-11-09 08:00:00,2,50,4.0
1812,12,General Medicine,2,2025-11-09 08:00:00,1,50,2.0
1813,13,Cardiology,3,2025-11-09 08:00:00,8,27,29.63
1814,14,Oncology,3,2025-11-09 08:00:00,5,14,35.71
1815,15,Orthopedics,3,2025-11-09 08:00:00,4,27,14.81
1816,16,Pediatrics,3,2025-11-09 08:00:00,3,21,14.29
1817,17,Emergency,3,2025-11-09 08:00:00,2,45,4.44
1818,18,General Medicine,3,2025-11-09 08:00:00,1,45,2.22
1819,1,Cardiology,1,2025-11-10 08:00:00,7,37,18.92
1820,2,Oncology,1,2025-11-10 08:00:00,7,20,35.0
1821,3,Orthopedics,1,2025-11-10 08:00:00,2,37,5.41
1822,4,Pediatrics,1,2025-11-10 08:00:00,8,30,26.67
1823,5,Emergency,1,2025-11-10 08:00:00,7,62,11.29
1824,6,General Medicine,1,2025-11-10 08:00:00,1,62,1.61
1825,7,Cardiology,2,2025-11-10 08:00:00,8,30,26.67
1826,8,Oncology,2,2025-11-10 08:00:00,8,16,50.0
1827,9,Orthopedics,2,2025-11-10 08:00:00,2,30,6.67
1828,10,Pediatrics,2,2025-11-10 08:00:00,5,24,20.83
1829,11,Emergency,2,2025-11-10 08:00:00,2,50,4.0
1830,12,General Medicine,2,2025-11-10 08:00:00,0,50,0.0
1831,13,Cardiology,3,2025-11-10 08:00:00,8,27,29.63
1832,14,Oncology,3,2025-11-10 08:00:00,5,14,35.71
1833,15,Orthopedics,3,2025-11-10 08:00:00,4,27,14.81
1834,16,Pediatrics,3,2025-11-10 08:00:00,2,21,9.52
1835,17,Emergency,3,2025-11-10 08:00:00,1,45,2.22
1836,18,General Medicine,3,2025-11-10 08:00:00,1,45,2.22
1837,1,Cardiology,1,2025-11-11 08:00:00,11,37,29.73
1838,2,Oncology,1,2025-11-11 08:00:00,9,20,45.0
1839,3,Orthopedics,1,2025-11-11 08:00:00,1,37,2.7
1840,4,Pediatrics,1,2025-11-11 08:00:00,5,30,16.67
1841,5,Emergency,1,2025-11-11 08:00:00,5,62,8.06
1842,6,General Medicine,1,2025-11-11 08:00:00,1,62,1.61
1843,7,Cardiology,2,2025-11-11 08:00:00,10,30,33.33
1844,8,Oncology,2,2025-11-11 08:00:00,9,16,56.25
1845,9,Orthopedics,2,2025-11-11 08:00:00,1,30,3.33
1846,10,Pediatrics,2,2025-11-11 08:00:00,3,24,12.5
1847,11,Emergency,2,2025-11-11 08:00:00,1,50,2.0
1848,12,General Medicine,2,2025-11-11 08:00:00,1,50,2.0
1849,13,Cardiology,3,2025-11-11 08:00:00,9,27,33.33
1850,14,Oncology,3,2025-11-11 08:00:00,5,14,35.71
1851,15,Orthopedics,3,2025-11-11 08:00:00,3,27,11.11
1852,16,Pediatrics,3,2025-11-11 08:00:00,3,21,14.29
1853,17,Emergency,3,2025-11-11 08:00:00,0,45,0.0
1854,18,General Medicine,3,2025-11-11 08:00:00,0,45,0.0
1855,1,Cardiology,1,2025-11-12 08:00:00,8,37,21.62
1856,2,Oncology,1,2025-11-12 08:00:00,9,20,45.0
1857,3,Orthopedics,1,2025-11-12 08:00:00,2,37,5.41
1858,4,Pediatrics,1,2025-11-12 08:00:00,8,30,26.67
1859,5,Emergency,1,2025-11-12 08:00:00,2,62,3.23
1860,6,General Medicine,1,2025-11-12 08:00:00,3,62,4.84
1861,7,Cardiology,2,2025-11-12 08:00:00,11,30,36.67
1862,8,Oncology,2,2025-11-12 08:00:00,9,16,56.25
1863,9,Orthopedics,2,2025-11-12 08:00:00,0,30,0.0
1864,10,Pediatrics,2,2025-11-12 08:00:00,3,24,12.5
1865,11,Emergency,2,2025-11-12 08:00:00,0,50,0.0
1866,12,General Medicine,2,2025-11-12 08:00:00,1,50,2.0
1867,13,Cardiology,3,2025-11-12 08:00:00,9,27,33.33
1868,14,Oncology,3,2025-11-12 08:00:00,5,14,35.71
1869,15,Orthopedics,3,2025-11-12 08:00:00,2,27,7.41
1870,16,Pediatrics,3,2025-11-12 08:00:00,5,21,23.81
1871,17,Emergency,3,2025-11-12 08:00:00,3,45,6.67
1872,18,General Medicine,3,2025-11-12 08:00:00,0,45,0.0
1873,1,Cardiology,1,2025-11-13 08:00:00,10,37,27.03
1874,2,Oncology,1,2025-11-13 08:00:00,11,20,55.0
1875,3,Orthopedics,1,2025-11-13 08:00:00,3,37,8.11
1876,4,Pediatrics,1,2025-11-13 08:00:00,9,30,30.0
1877,5,Emergency,1,2025-11-13 08:00:00,2,62,3.23
1878,6,General Medicine,1,2025-11-13 08:00:00,3,62,4.84
1879,7,Cardiology,2,2025-11-13 08:00:00,12,30,40.0
1880,8,Oncology,2,2025-11-13 08:00:00,7,16,43.75
1881,9,Orthopedics,2,2025-11-13 08:00:00,0,30,0.0
1882,10,Pediatrics,2,2025-11-13 08:00:00,3,24,12.5
1883,11,Emergency,2,2025-11-13 08:00:00,0,50,0.0
1884,12,General Medicine,2,2025-11-13 08:00:00,1,50,2.0
1885,13,Cardiology,3,2025-11-13 08:00:00,8,27,29.63
1886,14,Oncology,3,2025-11-13 08:00:00,6,14,42.86
1887,15,Orthopedics,3,2025-11-13 08:00:00,2,27,7.41
1888,16,Pediatrics,3,2025-11-13 08:00:00,4,21,19.05
1889,17,Emergency,3,2025-11-13 08:00:00,3,45,6.67
1890,18,General Medicine,3,2025-11-13 08:00:00,0,45,0.0
1891,1,Cardiology,1,2025-11-14 08:00:00,11,37,29.73
1892,2,Oncology,1,2025-11-14 08:00:00,12,20,60.0
1893,3,Orthopedics,1,2025-11-14 08:00:00,2,37,5.41
1894,4,Pediatrics,1,2025-11-14 08:00:00,3,30,10.0
1895,5,Emergency,1,2025-11-14 08:00:00,1,62,1.61
1896,6,General Medicine,1,2025-11-14 08:00:00,2,62,3.23
1897,7,Cardiology,2,2025-11-14 08:00:00,14,30,46.67
1898,8,Oncology,2,2025-11-14 08:00:00,7,16,43.75
1899,9,Orthopedics,2,2025-11-14 08:00:00,1,30,3.33
1900,10,Pediatrics,2,2025-11-14 08:00:00,3,24,12.5
1901,11,Emergency,2,2025-11-14 08:00:00,0,50,0.0
1902,12,General Medicine,2,2025-11-14 08:00:00,1,50,2.0
1903,13,Cardiology,3,2025-11-14 08:00:00,5,27,18.52
1904,14,Oncology,3,2025-11-14 08:00:00,7,14,50.0
1905,15,Orthopedics,3,2025-11-14 08:00:00,4,27,14.81
1906,16,Pediatrics,3,2025-11-14 08:00:00,4,21,19.05
1907,17,Emergency,3,2025-11-14 08:00:00,3,45,6.67
1908,18,General Medicine,3,2025-11-14 08:00:00,1,45,2.22
1909,1,Cardiology,1,2025-11-15 08:00:00,9,37,24.32
1910,2,Oncology,1,2025-11-15 08:00:00,13,20,65.0
1911,3,Orthopedics,1,2025-11-15 08:00:00,2,37,5.41
1912,4,Pediatrics,1,2025-11-15 08:00:00,2,30,6.67
1913,5,Emergency,1,2025-11-15 08:00:00,1,62,1.61
1914,6,General Medicine,1,2025-11-15 08:00:00,2,62,3.23
1915,7,Cardiology,2,2025-11-15 08:00:00,14,30,46.67
1916,8,Oncology,2,2025-11-15 08:00:00,7,16,43.75
1917,9,Orthopedics,2,2025-11-15 08:00:00,2,30,6.67
1918,10,Pediatrics,2,2025-11-15 08:00:00,4,24,16.67
1919,11,Emergency,2,2025-11-15 08:00:00,0,50,0.0
1920,12,General Medicine,2,2025-11-15 08:00:00,1,50,2.0
1921,13,Cardiology,3,2025-11-15 08:00:00,5,27,18.52
1922,14,Oncology,3,2025-11-15 08:00:00,6,14,42.86
1923,15,Orthopedics,3,2025-11-15 08:00:00,4,27,14.81
1924,16,Pediatrics,3,2025-11-15 08:00:00,4,21,19.05
1925,17,Emergency,3,2025-11-15 08:00:00,3,45,6.67
1926,18,General Medicine,3,2025-11-15 08:00:00,1,45,2.22
1927,1,Cardiology,1,2025-11-16 08:00:00,8,37,21.62
1928,2,Oncology,1,2025-11-16 08:00:00,13,20,65.0
1929,3,Orthopedics,1,2025-11-16 08:00:00,2,37,5.41
1930,4,Pediatrics,1,2025-11-16 08:00:00,3,30,10.0
1931,5,Emergency,1,2025-11-16 08:00:00,2,62,3.23
1932,6,General Medicine,1,2025-11-16 08:00:00,2,62,3.23
1933,7,Cardiology,2,2025-11-16 08:00:00,13,30,43.33
1934,8,Oncology,2,2025-11-16 08:00:00,10,16,62.5
1935,9,Orthopedics,2,2025-11-16 08:00:00,2,30,6.67
1936,10,Pediatrics,2,2025-11-16 08:00:00,3,24,12.5
1937,11,Emergency,2,2025-11-16 08:00:00,0,50,0.0
1938,12,General Medicine,2,2025-11-16 08:00:00,1,50,2.0
1939,13,Cardiology,3,2025-11-16 08:00:00,3,27,11.11
1940,14,Oncology,3,2025-11-16 08:00:00,5,14,35.71
1941,15,Orthopedics,3,2025-11-16 08:00:00,3,27,11.11
1942,16,Pediatrics,3,2025-11-16 08:00:00,4,21,19.05
1943,17,Emergency,3,2025-11-16 08:00:00,3,45,6.67
1944,18,General Medicine,3,2025-11-16 08:00:00,2,45,4.44
1945,1,Cardiology,1,2025-11-17 08:00:00,9,37,24.32
1946,2,Oncology,1,2025-11-17 08:00:00,13,20,65.0
1947,3,Orthopedics,1,2025-11-17 08:00:00,0,37,0.0
1948,4,Pediatrics,1,2025-11-17 08:00:00,2,30,6.67
1949,5,Emergency,1,2025-11-17 08:00:00,1,62,1.61
1950,6,General Medicine,1,2025-11-17 08:00:00,2,62,3.23
1951,7,Cardiology,2,2025-11-17 08:00:00,12,30,40.0
1952,8,Oncology,2,2025-11-17 08:00:00,10,16,62.5
1953,9,Orthopedics,2,2025-11-17 08:00:00,4,30,13.33
1954,10,Pediatrics,2,2025-11-17 08:00:00,6,24,25.0
1955,11,Emergency,2,2025-11-17 08:00:00,1,50,2.0
1956,12,General Medicine,2,2025-11-17 08:00:00,0,50,0.0
1957,13,Cardiology,3,2025-11-17 08:00:00,7,27,25.93
1958,14,Oncology,3,2025-11-17 08:00:00,6,14,42.86
1959,15,Orthopedics,3,2025-11-17 08:00:00,2,27,7.41
1960,16,Pediatrics,3,2025-11-17 08:00:00,4,21,19.05
1961,17,Emergency,3,2025-11-17 08:00:00,3,45,6.67
1962,18,General Medicine,3,2025-11-17 08:00:00,3,45,6.67
1963,1,Cardiology,1,2025-11-18 08:00:00,7,37,18.92
1964,2,Oncology,1,2025-11-18 08:00:00,15,20,75.0
1965,3,Orthopedics,1,2025-11-18 08:00:00,0,37,0.0
1966,4,Pediatrics,1,2025-11-18 08:00:00,4,30,13.33
1967,5,Emergency,1,2025-11-18 08:00:00,0,62,0.0
1968,6,General Medicine,1,2025-11-18 08:00:00,3,62,4.84
1969,7,Cardiology,2,2025-11-18 08:00:00,13,30,43.33
1970,8,Oncology,2,2025-11-18 08:00:00,11,16,68.75
1971,9,Orthopedics,2,2025-11-18 08:00:00,3,30,10.0
1972,10,Pediatrics,2,2025-11-18 08:00:00,9,24,37.5
1973,11,Emergency,2,2025-11-18 08:00:00,1,50,2.0
1974,12,General Medicine,2,2025-11-18 08:00:00,2,50,4.0
1975,13,Cardiology,3,2025-11-18 08:00:00,10,27,37.04
1976,14,Oncology,3,2025-11-18 08:00:00,5,14,35.71
1977,15,Orthopedics,3,2025-11-18 08:00:00,1,27,3.7
1978,16,Pediatrics,3,2025-11-18 08:00:00,4,21,19.05
1979,17,Emergency,3,2025-11-18 08:00:00,1,45,2.22
1980,18,General Medicine,3,2025-11-18 08:00:00,3,45,6.67
1981,1,Cardiology,1,2025-11-19 08:00:00,5,37,13.51
1982,2,Oncology,1,2025-11-19 08:00:00,16,20,80.0
1983,3,Orthopedics,1,2025-11-19 08:00:00,1,37,2.7
1984,4,Pediatrics,1,2025-11-19 08:00:00,3,30,10.0
1985,5,Emergency,1,2025-11-19 08:00:00,2,62,3.23
1986,6,General Medicine,1,2025-11-19 08:00:00,3,62,4.84
1987,7,Cardiology,2,2025-11-19 08:00:00,12,30,40.0
1988,8,Oncology,2,2025-11-19 08:00:00,13,16,81.25
1989,9,Orthopedics,2,2025-11-19 08:00:00,3,30,10.0
1990,10,Pediatrics,2,2025-11-19 08:00:00,10,24,41.67
1991,11,Emergency,2,2025-11-19 08:00:00,1,50,2.0
1992,12,General Medicine,2,2025-11-19 08:00:00,3,50,6.0
1993,13,Cardiology,3,2025-11-19 08:00:00,12,27,44.44
1994,14,Oncology,3,2025-11-19 08:00:00,5,14,35.71
1995,15,Orthopedics,3,2025-11-19 08:00:00,2,27,7.41
1996,16,Pediatrics,3,2025-11-19 08:00:00,5,21,23.81
1997,17,Emergency,3,2025-11-19 08:00:00,1,45,2.22
1998,18,General Medicine,3,2025-11-19 08:00:00,3,45,6.67
1999,1,Cardiology,1,2025-11-20 08:00:00,6,37,16.22
2000,2,Oncology,1,2025-11-20 08:00:00,16,20,80.0
2001,3,Orthopedics,1,2025-11-20 08:00:00,2,37,5.41
2002,4,Pediatrics,1,2025-11-20 08:00:00,6,30,20.0
2003,5,Emergency,1,2025-11-20 08:00:00,1,62,1.61
2004,6,General Medicine,1,2025-11-20 08:00:00,2,62,3.23
2005,7,Cardiology,2,2025-11-20 08:00:00,12,30,40.0
2006,8,Oncology,2,2025-11-20 08:00:00,12,16,75.0
2007,9,Orthopedics,2,2025-11-20 08:00:00,1,30,3.33
2008,10,Pediatrics,2,2025-11-20 08:00:00,8,24,33.33
2009,11,Emergency,2,2025-11-20 08:00:00,2,50,4.0
2010,12,General Medicine,2,2025-11-20 08:00:00,3,50,6.0
2011,13,Cardiology,3,2025-11-20 08:00:00,11,27,40.74
2012,14,Oncology,3,2025-11-20 08:00:00,4,14,28.57
2013,15,Orthopedics,3,2025-11-20 08:00:00,2,27,7.41
2014,16,Pediatrics,3,2025-11-20 08:00:00,4,21,19.05
2015,17,Emergency,3,2025-11-20 08:00:00,1,45,2.22
2016,18,General Medicine,3,2025-11-20 08:00:00,4,45,8.89
2017,1,Cardiology,1,2025-11-21 08:00:00,8,37,21.62
2018,2,Oncology,1,2025-11-21 08:00:00,15,20,75.0
2019,3,Orthopedics,1,2025-11-21 08:00:00,4,37,10.81
2020,4,Pediatrics,1,2025-11-21 08:00:00,7,30,23.33
2021,5,Emergency,1,2025-11-21 08:00:00,1,62,1.61
2022,6,General Medicine,1,2025-11-21 08:00:00,1,62,1.61
2023,7,Cardiology,2,2025-11-21 08:00:00,12,30,40.0
2024,8,Oncology,2,2025-11-21 08:00:00,12,16,75.0
2025,9,Orthopedics,2,2025-11-21 08:00:00,1,30,3.33
2026,10,Pediatrics,2,2025-11-21 08:00:00,5,24,20.83
2027,11,Emergency,2,2025-11-21 08:00:00,3,50,6.0
2028,12,General Medicine,2,2025-11-21 08:00:00,4,50,8.0
2029,13,Cardiology,3,2025-11-21 08:00:00,11,27,40.74
2030,14,Oncology,3,2025-11-21 08:00:00,3,14,21.43
2031,15,Orthopedics,3,2025-11-21 08:00:00,2,27,7.41
2032,16,Pediatrics,3,2025-11-21 08:00:00,5,21,23.81
2033,17,Emergency,3,2025-11-21 08:00:00,2,45,4.44
2034,18,General Medicine,3,2025-11-21 08:00:00,4,45,8.89
2035,1,Cardiology,1,2025-11-22 08:00:00,8,37,21.62
2036,2,Oncology,1,2025-11-22 08:00:00,16,20,80.0
2037,3,Orthopedics,1,2025-11-22 08:00:00,3,37,8.11
2038,4,Pediatrics,1,2025-11-22 08:00:00,7,30,23.33
2039,5,Emergency,1,2025-11-22 08:00:00,1,62,1.61
2040,6,General Medicine,1,2025-11-22 08:00:00,0,62,0.0
2041,7,Cardiology,2,2025-11-22 08:00:00,11,30,36.67
2042,8,Oncology,2,2025-11-22 08:00:00,12,16,75.0
2043,9,Orthopedics,2,2025-11-22 08:00:00,2,30,6.67
2044,10,Pediatrics,2,2025-11-22 08:00:00,3,24,12.5
2045,11,Emergency,2,2025-11-22 08:00:00,3,50,6.0
2046,12,General Medicine,2,2025-11-22 08:00:00,4,50,8.0
2047,13,Cardiology,3,2025-11-22 08:00:00,11,27,40.74
2048,14,Oncology,3,2025-11-22 08:00:00,4,14,28.57
2049,15,Orthopedics,3,2025-11-22 08:00:00,3,27,11.11
2050,16,Pediatrics,3,2025-11-22 08:00:00,6,21,28.57
2051,17,Emergency,3,2025-11-22 08:00:00,2,45,4.44
2052,18,General Medicine,3,2025-11-22 08:00:00,3,45,6.67
2053,1,Cardiology,1,2025-11-23 08:00:00,8,37,21.62
2054,2,Oncology,1,2025-11-23 08:00:00,16,20,80.0
2055,3,Orthopedics,1,2025-11-23 08:00:00,5,37,13.51
2056,4,Pediatrics,1,2025-11-23 08:00:00,5,30,16.67
2057,5,Emergency,1,2025-11-23 08:00:00,3,62,4.84
2058,6,General Medicine,1,2025-11-23 08:00:00,1,62,1.61
2059,7,Cardiology,2,2025-11-23 08:00:00,10,30,33.33
2060,8,Oncology,2,2025-11-23 08:00:00,15,16,93.75
2061,9,Orthopedics,2,2025-11-23 08:00:00,2,30,6.67
2062,10,Pediatrics,2,2025-11-23 08:00:00,3,24,12.5
2063,11,Emergency,2,2025-11-23 08:00:00,2,50,4.0
2064,12,General Medicine,2,2025-11-23 08:00:00,2,50,4.0
2065,13,Cardiology,3,2025-11-23 08:00:00,11,27,40.74
2066,14,Oncology,3,2025-11-23 08:00:00,4,14,28.57
2067,15,Orthopedics,3,2025-11-23 08:00:00,4,27,14.81
2068,16,Pediatrics,3,2025-11-23 08:00:00,5,21,23.81
2069,17,Emergency,3,2025-11-23 08:00:00,1,45,2.22
2070,18,General Medicine,3,2025-11-23 08:00:00,3,45,6.67
2071,1,Cardiology,1,2025-11-24 08:00:00,9,37,24.32
2072,2,Oncology,1,2025-11-24 08:00:00,18,20,90.0
2073,3,Orthopedics,1,2025-11-24 08:00:00,4,37,10.81
2074,4,Pediatrics,1,2025-11-24 08:00:00,4,30,13.33
2075,5,Emergency,1,2025-11-24 08:00:00,0,62,0.0
2076,6,General Medicine,1,2025-11-24 08:00:00,5,62,8.06
2077,7,Cardiology,2,2025-11-24 08:00:00,9,30,30.0
